Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2017-01-17,MountGambier,15.0,29.0,0.0,,,SSW,37.0,WNW,SSW,13.0,22.0,72.0,,1008.8,1006.6,8.0,8.0,21.5,26.5,No,No
2011-05-31,Hobart,3.6,12.8,0.0,1.0,8.4,NNW,33.0,NNW,NNW,13.0,15.0,81.0,59.0,1026.4,1023.9,,,6.9,12.5,No,No
2013-04-26,Cairns,21.6,30.9,0.0,5.2,9.3,SE,54.0,SSE,SE,22.0,31.0,65.0,61.0,1016.8,1014.0,6.0,8.0,26.8,28.7,No,Yes
2011-11-10,Tuggeranong,15.3,21.9,15.8,,,W,50.0,NNW,WNW,19.0,28.0,98.0,38.0,1008.3,1012.7,,,15.9,20.8,Yes,Yes
2011-12-13,Portland,12.0,17.2,1.2,3.6,8.8,,,SSE,SSE,19.0,20.0,63.0,54.0,1017.8,1018.7,7.0,8.0,13.6,15.1,Yes,
2010-04-04,Darwin,24.8,32.9,1.8,5.4,6.4,W,44.0,WSW,W,17.0,26.0,73.0,68.0,1009.0,1005.7,7.0,7.0,30.6,29.1,Yes,No
2014-12-23,PearceRAAF,16.0,33.1,,,12.8,ESE,78.0,E,SE,37.0,22.0,48.0,23.0,1016.8,1014.5,,,22.8,31.9,,
2016-01-17,Launceston,9.0,26.1,0.0,,,NNW,33.0,,NW,0.0,17.0,58.0,40.0,,,,3.0,16.9,24.3,No,No
2016-08-06,CoffsHarbour,12.2,18.8,0.3,,,SW,41.0,SW,SSE,24.0,17.0,62.0,66.0,1027.1,1025.0,1.0,,16.3,17.7,No,Yes
2010-01-11,Albury,21.0,42.2,0.0,,,NE,30.0,SE,NNW,11.0,9.0,39.0,15.0,1013.8,1009.1,,,29.1,40.9,No,No
2009-02-19,Hobart,14.6,22.6,0.0,6.0,9.2,ESE,30.0,ENE,ESE,4.0,24.0,62.0,55.0,1011.3,1008.9,3.0,1.0,18.4,21.5,No,No
2012-09-05,Brisbane,11.1,23.7,0.0,6.6,10.7,NE,30.0,SW,NE,4.0,13.0,65.0,43.0,1024.1,1019.0,1.0,1.0,18.5,22.2,No,No
2014-02-13,SalmonGums,16.9,23.6,0.0,,,SE,37.0,SSE,SE,22.0,22.0,76.0,65.0,,,,,19.6,22.5,No,No
2014-05-12,Cairns,21.8,29.2,1.2,5.0,6.7,SE,50.0,SSE,SSE,28.0,26.0,66.0,68.0,1018.3,1014.8,2.0,7.0,26.0,26.4,Yes,Yes
2014-08-05,Melbourne,4.4,16.8,14.2,2.4,2.8,N,35.0,N,WSW,13.0,24.0,61.0,47.0,1033.4,1031.7,6.0,7.0,10.7,15.7,Yes,No
2011-02-19,SalmonGums,16.4,33.4,0.0,,,SSW,50.0,NW,SSW,22.0,30.0,48.0,39.0,,,,,25.7,30.8,No,No
2017-05-27,CoffsHarbour,10.0,22.0,0.0,,,NE,37.0,W,NE,6.0,26.0,78.0,72.0,1022.7,1018.6,,,17.3,21.0,No,No
2015-01-27,Newcastle,19.5,21.0,8.2,,,,,,NW,0.0,4.0,95.0,97.0,,,8.0,8.0,20.0,18.5,Yes,Yes
2015-07-09,Melbourne,,,,2.4,0.1,N,46.0,N,N,22.0,20.0,,,,,,,,,,
2011-07-30,AliceSprings,5.2,27.9,0.0,5.6,10.3,WSW,37.0,,W,0.0,7.0,36.0,12.0,1019.4,1016.3,0.0,0.0,14.9,27.7,No,No
2012-10-05,Nuriootpa,10.7,20.1,0.0,10.2,5.4,ESE,44.0,E,SW,9.0,9.0,64.0,52.0,1020.3,1017.8,5.0,8.0,15.1,18.3,No,No
2010-05-22,MountGambier,4.6,14.7,0.0,0.8,4.3,ESE,24.0,,E,0.0,13.0,80.0,52.0,1024.8,1021.6,7.0,5.0,8.7,13.8,No,No
2015-01-19,Adelaide,15.8,31.7,0.0,19.2,,ESE,31.0,ENE,W,11.0,6.0,43.0,28.0,1014.1,1010.0,,,20.9,29.6,No,No
2017-04-16,Katherine,21.2,35.1,0.0,6.4,,ENE,33.0,NE,E,9.0,13.0,74.0,,1011.7,1008.4,1.0,,27.3,,No,No
2016-04-16,Townsville,22.4,29.8,0.2,5.0,9.1,SE,39.0,SE,ENE,20.0,22.0,59.0,61.0,1016.7,1012.7,7.0,6.0,26.4,27.2,No,No
2008-07-05,Perth,9.5,16.4,1.8,1.4,4.9,WSW,44.0,W,SW,13.0,17.0,69.0,57.0,1020.4,1022.1,7.0,5.0,15.9,16.0,Yes,Yes
2014-07-04,Melbourne,8.2,12.9,0.0,2.4,7.8,N,78.0,N,N,43.0,41.0,73.0,60.0,1015.6,1012.2,5.0,1.0,8.6,11.8,No,
2013-08-03,Dartmoor,5.0,13.5,2.2,1.4,4.8,WNW,61.0,N,W,20.0,20.0,95.0,79.0,1009.9,1006.5,,,9.4,13.4,Yes,Yes
2009-12-18,SydneyAirport,19.8,23.1,4.8,13.6,0.0,S,56.0,NE,SSE,17.0,24.0,88.0,87.0,1014.6,1016.9,8.0,8.0,20.3,18.1,Yes,No
2017-05-24,Dartmoor,9.3,15.4,5.8,,,W,31.0,WNW,W,7.0,13.0,98.0,88.0,1016.6,1018.0,,,11.0,13.5,Yes,No
2016-05-10,Walpole,7.6,19.4,0.2,,,WNW,28.0,NW,WNW,9.0,17.0,97.0,63.0,1026.8,1025.4,,,13.2,18.8,No,No
2011-09-27,MountGinini,-0.4,10.8,0.0,,,NNW,46.0,NNW,NW,6.0,11.0,72.0,73.0,,,,,6.5,8.1,No,No
2009-05-31,Albury,1.7,17.1,0.0,,,NW,44.0,,SE,0.0,9.0,73.0,46.0,1034.1,1029.9,,,8.0,16.8,No,Yes
2010-11-21,Mildura,14.7,33.3,0.0,6.2,12.8,W,28.0,ENE,SE,11.0,9.0,32.0,15.0,1019.3,1017.0,1.0,3.0,25.6,32.2,No,No
2011-08-03,Williamtown,5.4,21.3,0.0,2.0,4.8,WNW,31.0,,NNW,0.0,7.0,71.0,47.0,1024.3,1022.9,6.0,3.0,12.6,20.5,No,No
2009-06-03,Williamtown,13.6,20.4,,,,ENE,20.0,ENE,ENE,7.0,15.0,96.0,70.0,1024.8,1021.3,7.0,,15.4,19.3,,Yes
2014-01-11,Penrith,17.2,36.0,0.0,,,SE,35.0,N,SE,4.0,7.0,71.0,26.0,,,,,23.1,35.7,No,No
2013-01-28,AliceSprings,15.3,33.6,0.0,14.6,13.0,SSE,50.0,SSE,SE,28.0,24.0,15.0,10.0,1010.6,1007.3,0.0,1.0,26.7,32.4,No,No
2012-08-11,PerthAirport,7.5,24.5,0.0,3.0,8.4,ENE,30.0,NE,WNW,13.0,13.0,59.0,41.0,1021.1,1017.5,7.0,8.0,14.8,23.2,No,No
2012-09-27,MountGambier,7.4,22.4,0.0,6.0,10.1,WNW,39.0,NNW,WSW,20.0,22.0,75.0,45.0,1006.2,1003.1,3.0,4.0,15.8,20.0,No,Yes
2010-01-24,Williamtown,21.4,26.5,0.0,14.2,2.6,SE,35.0,SSE,SE,13.0,24.0,70.0,68.0,1014.8,1013.0,7.0,5.0,23.1,24.8,No,No
2015-02-15,Perth,14.9,29.4,0.0,10.0,12.6,SSE,33.0,ESE,WSW,13.0,17.0,46.0,41.0,1021.0,1016.4,0.0,0.0,20.3,26.4,No,No
2012-03-04,CoffsHarbour,19.3,26.5,4.4,0.2,2.8,N,35.0,N,NE,9.0,17.0,95.0,78.0,1016.6,1013.9,8.0,7.0,22.4,25.6,Yes,No
2009-06-21,BadgerysCreek,10.0,16.6,1.4,,,NNE,15.0,,NNE,0.0,11.0,100.0,92.0,1024.1,1021.0,,,12.3,15.5,Yes,
2010-01-30,Hobart,11.0,23.5,0.0,6.6,11.5,S,37.0,NNW,SE,9.0,20.0,59.0,50.0,1019.9,1018.0,1.0,5.0,16.3,22.0,No,No
2009-11-27,Brisbane,22.0,31.2,0.0,7.8,12.3,NNE,33.0,NW,NE,11.0,17.0,52.0,53.0,1015.5,1010.6,1.0,1.0,27.6,28.8,No,No
2014-09-11,Adelaide,11.9,17.6,1.2,2.0,,WSW,39.0,SW,WSW,13.0,20.0,67.0,38.0,1022.2,1022.8,,,14.5,17.1,Yes,No
2016-04-19,Wollongong,15.9,22.4,16.6,,,WSW,20.0,S,ESE,9.0,13.0,78.0,77.0,1021.9,1020.2,1.0,,20.5,21.4,Yes,No
2015-01-10,AliceSprings,19.5,22.0,42.4,2.0,0.0,SSE,35.0,SE,SE,17.0,28.0,93.0,95.0,999.9,999.2,8.0,8.0,20.0,20.7,Yes,Yes
2014-08-13,Ballarat,3.2,10.5,0.0,,,SE,41.0,SSE,S,24.0,20.0,77.0,73.0,1036.4,1035.2,8.0,8.0,6.6,9.8,No,No
2013-09-01,SydneyAirport,11.3,23.9,0.0,4.8,10.1,ENE,35.0,NW,ENE,15.0,26.0,47.0,41.0,1028.5,1026.4,1.0,1.0,17.4,22.3,No,No
2014-07-25,Nhil,8.5,15.3,2.0,,,W,37.0,NNW,WNW,20.0,24.0,91.0,71.0,1015.7,1016.8,,,9.9,14.7,Yes,No
2009-08-22,Wollongong,10.4,19.9,0.4,,,WNW,57.0,WSW,NE,11.0,28.0,50.0,64.0,1012.2,1009.2,,,14.2,17.0,No,No
2017-04-14,Wollongong,14.3,22.0,0.0,,,SSE,30.0,SE,SSE,6.0,20.0,63.0,59.0,1021.8,1019.1,1.0,,19.7,21.1,No,No
2011-11-21,Ballarat,3.5,19.4,0.0,,,WNW,33.0,WSW,NW,19.0,19.0,81.0,49.0,1017.6,1014.8,4.0,3.0,11.2,17.4,No,No
2015-06-07,CoffsHarbour,8.6,20.8,7.2,,,NW,24.0,W,E,9.0,11.0,96.0,56.0,1030.3,1027.5,1.0,,15.2,20.1,Yes,No
2009-09-10,Townsville,13.8,30.7,0.0,9.8,10.6,ENE,33.0,SE,ENE,6.0,28.0,49.0,20.0,1017.5,1013.5,0.0,1.0,25.4,29.8,No,No
2010-11-03,Adelaide,11.7,15.8,0.0,5.2,0.1,SW,31.0,S,WSW,9.0,19.0,50.0,67.0,1025.4,1024.4,,,14.5,14.1,No,No
2010-06-20,PearceRAAF,6.7,20.1,0.0,,6.2,ESE,26.0,SE,ESE,15.0,9.0,70.0,43.0,1023.1,1019.1,,,12.8,19.6,No,No
2017-03-02,Wollongong,20.2,25.6,30.6,,,SSW,22.0,SW,NE,15.0,13.0,92.0,75.0,1018.3,1016.6,6.0,7.0,21.4,24.0,Yes,Yes
2015-04-19,Albury,9.9,17.4,15.8,,,SSE,35.0,W,ESE,20.0,17.0,71.0,49.0,1021.1,1023.1,3.0,7.0,12.6,15.8,Yes,No
2011-09-12,Watsonia,8.3,13.7,0.2,3.2,0.9,W,30.0,W,WNW,11.0,11.0,61.0,53.0,1025.7,1024.2,7.0,7.0,9.8,13.5,No,No
2016-04-16,Witchcliffe,12.9,24.3,0.0,,,N,30.0,ENE,N,11.0,17.0,78.0,54.0,1018.7,1014.3,,,17.8,23.8,No,Yes
2016-09-21,Sale,7.4,15.9,0.0,,,W,26.0,NW,E,7.0,15.0,90.0,59.0,1012.0,1007.8,8.0,8.0,9.7,14.5,No,Yes
2016-12-22,Wollongong,17.5,23.1,0.2,,,E,24.0,SW,ESE,2.0,15.0,78.0,72.0,1019.8,1018.8,8.0,8.0,19.4,21.2,No,No
2017-03-13,AliceSprings,18.8,35.1,0.0,,,ESE,33.0,ESE,SE,24.0,11.0,23.0,18.0,1012.4,1008.6,2.0,,25.0,33.1,No,No
2012-10-14,Tuggeranong,3.2,18.5,8.4,,,NNW,31.0,WNW,NNW,2.0,15.0,94.0,47.0,1025.6,1022.2,,,8.2,17.9,Yes,No
2017-01-06,Adelaide,24.0,39.5,0.0,,,NNE,30.0,NE,ENE,9.0,9.0,34.0,18.0,1011.1,1008.2,,,31.4,38.3,No,No
2009-09-18,AliceSprings,16.7,32.1,2.6,2.6,6.9,NNW,46.0,ENE,N,17.0,20.0,84.0,29.0,1020.1,1014.6,7.0,3.0,19.3,29.8,Yes,No
2012-02-27,Townsville,22.8,26.4,16.8,6.4,0.0,SE,39.0,SE,SW,13.0,15.0,93.0,85.0,1011.7,1009.3,8.0,8.0,24.4,25.2,Yes,Yes
2011-12-28,AliceSprings,16.0,35.6,0.0,13.2,13.4,ESE,44.0,SE,SSE,31.0,26.0,18.0,5.0,1009.5,1005.8,1.0,1.0,28.2,34.7,No,No
2017-01-09,Launceston,11.2,25.4,0.0,,,NW,43.0,N,NW,6.0,22.0,67.0,50.0,,,,,17.1,24.6,No,No
2016-08-14,Mildura,1.5,17.7,0.0,2.8,8.9,NW,20.0,WNW,W,7.0,11.0,86.0,42.0,1030.7,1028.6,0.0,2.0,8.6,17.1,No,No
2014-07-27,Hobart,4.2,13.5,0.0,0.4,5.8,NNW,39.0,NNW,N,13.0,6.0,91.0,59.0,1019.7,1013.4,6.0,8.0,5.8,13.1,No,No
2011-06-07,MountGambier,6.4,12.1,4.2,0.4,6.3,SW,59.0,SW,WSW,24.0,24.0,62.0,65.0,1017.1,1018.9,2.0,3.0,9.3,9.7,Yes,Yes
2010-04-22,Launceston,9.1,20.2,0.4,,,NW,31.0,NNE,NW,2.0,20.0,100.0,81.0,1019.6,1015.8,,,10.3,18.2,No,Yes
2011-06-26,Penrith,3.2,19.7,0.4,,,WNW,20.0,,SSE,0.0,2.0,99.0,50.0,,,,,4.9,18.8,No,No
2015-05-22,Albury,8.0,16.9,0.0,,,SE,35.0,S,SE,13.0,13.0,61.0,48.0,1025.4,1025.1,,,12.5,16.5,No,No
2015-02-19,NorahHead,20.3,28.9,0.0,,,NE,22.0,,N,0.0,9.0,79.0,78.0,1021.2,1019.5,,,23.1,24.5,No,No
2015-11-12,Adelaide,15.4,27.5,0.0,,,SSW,37.0,WNW,WSW,6.0,20.0,46.0,42.0,1016.1,1015.5,,,22.6,25.5,No,No
2010-08-19,Tuggeranong,3.8,14.6,15.8,,,NW,57.0,NW,NW,17.0,28.0,85.0,67.0,1008.1,1007.1,,,10.7,11.5,Yes,No
2011-02-22,Ballarat,6.9,18.5,0.4,,,SSE,50.0,SSE,SSE,19.0,28.0,82.0,63.0,1024.3,1023.6,6.0,,10.7,17.4,No,No
2011-05-05,Dartmoor,9.3,13.4,0.4,0.8,0.0,ESE,19.0,E,SSW,6.0,4.0,76.0,66.0,1028.9,1027.0,,,11.1,12.6,No,No
2010-12-11,Richmond,14.8,31.4,0.4,,,NW,37.0,NNE,NW,4.0,22.0,71.0,26.0,1008.2,1002.3,,,21.4,30.6,No,No
2013-07-19,Melbourne,14.3,17.0,7.0,4.4,7.4,N,59.0,N,NNW,39.0,35.0,65.0,59.0,1003.7,1002.4,5.0,7.0,14.9,16.0,Yes,
2015-12-10,Penrith,21.1,32.0,0.2,,,NNE,31.0,NNE,ESE,7.0,9.0,75.0,47.0,,,,,23.1,31.2,No,No
2013-01-18,Portland,17.6,20.6,0.0,15.2,6.0,W,46.0,WSW,SW,20.0,22.0,84.0,61.0,1004.7,1009.2,8.0,8.0,17.9,19.0,No,No
2010-06-06,PerthAirport,14.2,22.3,0.0,3.0,6.2,ENE,39.0,ENE,NNE,13.0,17.0,67.0,39.0,1025.1,1021.9,4.0,7.0,15.6,20.7,No,No
2016-03-23,Watsonia,11.5,29.4,0.0,5.8,3.1,N,28.0,E,SW,11.0,17.0,80.0,25.0,1016.6,1015.0,7.0,7.0,14.3,28.3,No,No
2016-11-07,Wollongong,14.1,27.6,0.0,,,NE,56.0,N,NE,13.0,39.0,35.0,65.0,1009.6,1005.3,,,22.7,21.9,No,No
2015-09-03,PerthAirport,8.6,21.0,0.0,3.2,10.4,E,48.0,ENE,ENE,28.0,11.0,59.0,25.0,1023.7,1019.7,0.0,3.0,12.5,20.8,No,No
2015-08-24,AliceSprings,7.2,21.2,0.0,11.4,10.9,SSE,31.0,S,SE,19.0,13.0,39.0,30.0,1023.6,1020.4,1.0,6.0,14.8,19.2,No,No
2010-05-24,Perth,7.2,18.3,0.0,2.4,9.1,SSW,31.0,,S,0.0,11.0,77.0,50.0,1018.5,1017.1,1.0,1.0,12.6,18.0,No,No
2013-11-18,Nuriootpa,8.3,31.7,0.0,6.8,13.2,W,41.0,NNE,WNW,7.0,17.0,43.0,6.0,1014.1,1009.5,0.0,1.0,21.9,30.9,No,No
2015-04-22,Tuggeranong,9.9,17.5,0.0,,,SSE,63.0,SSE,S,24.0,28.0,66.0,60.0,1019.1,1015.2,,,13.4,16.9,No,No
2009-03-27,Richmond,19.4,23.5,0.2,3.0,,SSE,33.0,SSW,SSE,13.0,19.0,78.0,61.0,1024.3,1023.4,,,20.4,22.5,No,No
2010-12-21,MountGinini,-0.4,8.4,1.8,,,WSW,70.0,WSW,W,22.0,17.0,98.0,73.0,,,,,2.4,6.4,Yes,No
2010-12-22,Tuggeranong,5.7,24.3,0.0,,,ENE,30.0,W,NNE,6.0,11.0,73.0,43.0,1018.2,1015.6,,,14.7,22.4,No,No
2012-05-22,Cairns,20.2,27.8,8.6,1.8,8.8,SE,46.0,S,SE,19.0,31.0,84.0,63.0,1016.9,1014.3,5.0,2.0,23.4,26.7,Yes,Yes
2016-06-06,Hobart,15.0,17.8,12.8,0.4,0.0,ENE,41.0,ENE,NE,15.0,17.0,93.0,88.0,999.0,997.9,8.0,8.0,16.1,17.5,Yes,Yes
2012-10-20,Launceston,8.3,19.0,0.0,,,NNW,43.0,NNW,NNW,17.0,24.0,76.0,65.0,1007.8,1005.8,,,13.2,18.1,No,Yes
2010-08-27,Penrith,9.0,19.1,0.0,,,NW,54.0,NW,W,17.0,20.0,46.0,42.0,,,,,15.7,16.6,No,No
2015-03-04,Watsonia,12.4,25.8,0.0,5.0,10.8,W,31.0,SW,WSW,6.0,13.0,79.0,39.0,1015.6,1012.0,1.0,1.0,15.4,23.7,No,No
2012-09-06,SydneyAirport,18.7,28.6,0.0,13.4,10.7,WNW,69.0,WNW,WNW,31.0,33.0,20.0,6.0,1007.6,1005.2,0.0,0.0,23.0,27.8,No,No
2015-08-16,WaggaWagga,3.9,15.0,0.0,1.4,8.8,WSW,28.0,NNW,W,6.0,17.0,87.0,61.0,1028.5,1023.9,1.0,5.0,9.1,13.9,No,No
2016-07-07,PerthAirport,9.3,15.5,0.0,2.4,0.4,N,30.0,NNE,NNE,20.0,19.0,74.0,68.0,1019.5,1015.5,7.0,7.0,11.3,15.3,No,Yes
2010-08-03,NorfolkIsland,15.8,20.8,7.0,2.4,0.8,N,50.0,N,N,15.0,26.0,90.0,74.0,1014.4,1010.9,8.0,8.0,17.3,19.9,Yes,Yes
2016-06-24,MelbourneAirport,4.6,9.6,10.4,3.8,4.5,WSW,70.0,WNW,WSW,28.0,26.0,71.0,68.0,1003.1,1009.2,7.0,5.0,7.2,7.3,Yes,No
2015-02-15,Darwin,22.3,32.0,30.2,8.0,7.5,E,46.0,E,NW,9.0,19.0,80.0,67.0,1009.5,1006.7,7.0,7.0,26.3,31.5,Yes,Yes
2013-12-14,Townsville,24.4,31.4,0.2,11.8,8.5,E,54.0,E,ENE,11.0,26.0,68.0,72.0,1011.4,1009.1,6.0,4.0,28.6,28.5,No,No
2016-11-08,Adelaide,9.7,19.3,0.0,,,WSW,39.0,SSE,SW,11.0,20.0,49.0,46.0,1014.2,1012.6,,,13.8,18.4,No,No
2012-04-25,Witchcliffe,10.9,27.5,0.0,,,SSE,20.0,ESE,N,2.0,9.0,,,1022.2,1019.8,,,14.7,27.0,No,No
2015-06-21,SalmonGums,12.8,15.8,19.0,,,WNW,43.0,N,NW,4.0,17.0,94.0,80.0,,,,,13.1,15.2,Yes,Yes
2015-02-06,GoldCoast,20.5,27.8,5.2,,,SSE,65.0,S,SSE,41.0,43.0,68.0,53.0,1022.9,1021.2,,,25.1,26.8,Yes,Yes
2015-08-24,Moree,15.7,25.7,4.8,17.8,7.9,ENE,43.0,NNE,N,30.0,13.0,83.0,77.0,1017.5,1013.8,7.0,7.0,19.5,22.7,Yes,No
2012-06-11,Woomera,2.4,16.8,0.0,10.8,,N,35.0,ENE,N,7.0,20.0,66.0,30.0,1023.4,1019.2,1.0,1.0,8.3,16.1,No,No
2014-09-16,Portland,11.1,14.9,0.0,2.2,8.6,WSW,44.0,SSW,W,17.0,17.0,67.0,86.0,1014.4,1013.3,,8.0,12.5,12.8,No,Yes
2014-02-08,Uluru,23.5,38.9,0.0,,,NE,46.0,ENE,ENE,22.0,26.0,27.0,16.0,1006.3,1002.4,,,32.7,37.3,No,No
2017-01-01,PerthAirport,16.1,32.8,0.0,12.6,13.3,E,57.0,E,WSW,26.0,20.0,41.0,14.0,1017.4,1012.6,0.0,0.0,22.8,32.1,No,No
2012-11-21,Bendigo,12.5,24.6,0.0,,,WSW,48.0,N,SSW,11.0,28.0,33.0,30.0,1011.2,1012.5,,,21.8,23.3,No,No
2011-12-09,Sydney,16.7,23.9,0.6,3.4,10.9,ENE,28.0,W,E,9.0,17.0,81.0,57.0,1014.9,1013.3,,,20.0,22.9,No,No
2009-05-19,PearceRAAF,8.4,24.7,0.0,,8.8,SW,31.0,N,WSW,9.0,19.0,67.0,48.0,1016.8,1014.5,2.0,6.0,17.7,23.3,No,No
2016-11-25,Sale,10.7,18.3,0.0,,,W,61.0,W,W,30.0,37.0,63.0,59.0,1016.1,1016.5,2.0,8.0,14.2,17.1,No,No
2013-08-26,AliceSprings,4.4,28.0,0.0,5.6,11.3,NNW,28.0,ENE,WNW,15.0,15.0,21.0,9.0,1022.9,1017.8,0.0,0.0,18.9,27.0,No,No
2009-06-23,Woomera,5.2,17.4,0.0,4.0,9.8,WNW,44.0,NW,WNW,24.0,28.0,49.0,30.0,1015.7,1013.3,0.0,1.0,9.2,16.9,No,No
2009-09-19,Hobart,8.2,20.5,0.0,3.2,6.9,N,69.0,N,WNW,17.0,31.0,56.0,51.0,1008.5,1001.2,7.0,7.0,13.5,17.6,No,No
2014-02-25,Wollongong,20.1,25.8,0.0,,,WNW,57.0,N,NE,20.0,43.0,72.0,71.0,1017.5,1012.9,,,22.8,24.2,No,No
2014-05-26,Uluru,15.8,23.3,5.6,,,WSW,43.0,N,W,9.0,24.0,98.0,55.0,1016.4,1013.8,6.0,2.0,16.3,22.5,Yes,No
2015-03-30,Wollongong,17.8,22.1,0.0,,,NE,35.0,SSW,SSE,9.0,11.0,84.0,78.0,1024.7,1022.8,8.0,8.0,19.5,20.9,No,No
2013-04-17,Penrith,12.5,23.7,0.2,,,ESE,20.0,,W,0.0,4.0,80.0,54.0,,,,,18.9,23.0,No,No
2016-04-26,Sydney,14.2,23.7,0.0,2.8,9.6,W,22.0,WNW,E,13.0,13.0,75.0,56.0,1030.9,1027.6,3.0,3.0,17.2,22.2,No,No
2009-10-18,GoldCoast,15.1,25.4,0.0,,,SSE,61.0,SSE,SE,19.0,26.0,49.0,55.0,1024.6,1022.5,,,23.1,22.5,No,Yes
2011-12-16,WaggaWagga,15.3,28.9,0.0,7.6,11.9,ESE,48.0,ENE,NNE,20.0,15.0,53.0,33.0,1018.9,1015.8,3.0,2.0,19.5,27.5,No,No
2015-06-07,Nuriootpa,4.4,16.1,0.0,1.4,3.0,NNE,44.0,,WNW,0.0,20.0,95.0,55.0,1025.1,1022.6,7.0,,8.3,15.6,No,No
2017-01-03,Sale,13.0,22.9,0.0,,,E,35.0,W,E,9.0,22.0,70.0,54.0,1022.1,1020.0,8.0,,15.7,22.0,No,No
2011-05-23,Mildura,10.7,16.5,2.2,2.4,4.3,WNW,57.0,W,WSW,20.0,20.0,88.0,70.0,1008.3,1007.3,3.0,8.0,12.0,13.8,Yes,No
2015-05-25,Canberra,-2.0,14.6,0.0,,,,,,NNW,0.0,2.0,85.0,51.0,1033.2,1029.8,,,3.3,13.5,No,No
2008-11-18,Melbourne,10.2,19.9,0.0,5.8,3.1,SSE,30.0,SE,SSW,7.0,15.0,62.0,56.0,1014.2,1011.8,7.0,8.0,14.6,18.0,No,No
2012-08-17,NorfolkIsland,13.3,19.3,8.2,3.8,10.1,WNW,31.0,NW,NW,13.0,15.0,68.0,62.0,1020.9,1019.5,3.0,2.0,17.3,18.8,Yes,No
2014-11-09,BadgerysCreek,12.4,28.6,0.0,,,SE,31.0,WSW,E,6.0,17.0,73.0,46.0,1018.7,1016.3,,,20.8,27.9,No,No
2016-09-09,WaggaWagga,14.2,17.4,0.0,,,NNE,65.0,NNE,NNE,31.0,30.0,68.0,90.0,1015.7,1011.2,8.0,8.0,16.8,15.3,No,Yes
2013-03-08,Richmond,15.2,28.4,0.0,5.2,,ENE,28.0,SE,E,4.0,15.0,85.0,46.0,1022.5,1019.6,,,19.3,27.7,No,No
2014-07-03,Melbourne,7.7,12.7,0.0,2.8,9.2,N,63.0,N,N,37.0,35.0,79.0,67.0,1025.1,1021.8,1.0,1.0,8.3,11.4,No,No
2017-03-03,Katherine,24.0,37.5,0.0,8.0,,ESE,41.0,WNW,E,6.0,24.0,72.0,,1006.7,1002.5,4.0,,30.0,,No,No
2012-02-10,AliceSprings,14.6,32.2,0.0,11.6,12.9,SE,41.0,SE,SW,22.0,19.0,22.0,15.0,1013.9,1010.0,0.0,1.0,23.8,30.4,No,No
2016-10-05,Witchcliffe,13.2,19.2,1.4,,,N,61.0,WNW,NNW,22.0,33.0,70.0,71.0,1011.3,1007.3,,,16.2,17.3,Yes,Yes
2014-07-19,Cairns,9.9,26.2,0.0,7.4,10.1,SE,46.0,SSE,SE,24.0,33.0,41.0,48.0,1019.6,1016.3,5.0,5.0,20.2,24.5,No,No
2010-09-13,Albany,9.1,14.5,3.2,2.6,1.6,,,SSE,SSE,9.0,13.0,67.0,66.0,1029.1,1027.8,7.0,6.0,12.2,13.2,Yes,No
2009-02-20,Sydney,20.3,26.1,0.0,7.8,9.6,,,W,E,2.0,19.0,78.0,68.0,1011.6,1010.2,5.0,3.0,22.4,25.1,No,No
2015-04-17,MountGambier,5.6,16.5,0.0,0.8,0.0,E,22.0,E,NW,11.0,13.0,79.0,57.0,1022.5,1016.7,8.0,8.0,11.6,16.1,No,No
2015-09-14,Brisbane,12.7,25.4,0.0,5.2,8.3,NE,24.0,SSW,NE,4.0,11.0,62.0,52.0,1026.9,1023.0,5.0,5.0,19.4,23.8,No,No
2015-08-22,Albany,8.4,15.3,18.2,2.4,3.5,,,S,,50.0,,79.0,,1017.2,1020.3,8.0,,14.0,,Yes,Yes
2014-04-14,CoffsHarbour,17.5,21.0,1.0,5.0,0.7,S,43.0,SW,SSE,20.0,19.0,93.0,80.0,1018.4,1016.1,8.0,8.0,17.8,20.2,No,Yes
2010-07-10,Tuggeranong,3.9,12.6,0.0,,,N,22.0,,N,,13.0,97.0,64.0,1028.9,1024.3,,,7.3,12.5,No,No
2013-06-14,Penrith,7.2,19.9,0.0,,,WSW,37.0,N,WSW,13.0,19.0,87.0,47.0,,,,,12.2,18.7,No,No
2016-02-27,Uluru,21.7,37.0,0.0,,,E,39.0,ESE,SE,28.0,15.0,23.0,16.0,1016.9,1012.8,,,27.9,35.7,No,No
2016-07-25,Cairns,17.0,28.0,0.0,20.4,,SE,41.0,SE,ESE,17.0,30.0,73.0,58.0,1016.6,1013.6,,,23.3,28.0,No,No
2011-09-13,Richmond,0.9,23.2,0.0,2.0,,WSW,50.0,ESE,W,4.0,28.0,78.0,18.0,1026.4,1020.0,,,9.9,22.9,No,No
2012-02-09,Brisbane,19.9,30.5,32.2,6.4,12.1,SE,35.0,SSW,SE,7.0,17.0,68.0,59.0,1010.1,1008.1,3.0,4.0,26.5,27.6,Yes,No
